"","id","value","variable","country","country_destination","actual"
"11844","f4y6zmwgwo",6,"V3","GB","FR",5
"11845","f4y6zmwgwo",7,"V4","IT","FR",5
"11846","f4y995d0un",4,"V5","ES","other",9
"11847","f4y995d0un",7,"V3","IT","other",9
"11848","f4y995d0un",9,"V1","other","other",9
"11849","f4y995d0un",6,"V4","GB","other",9
"11850","f4y995d0un",5,"V2","FR","other",9
"11851","f58q0sbvia",4,"V5","ES","other",9
"11852","f58q0sbvia",6,"V4","GB","other",9
"11853","f58q0sbvia",9,"V1","other","other",9
"11854","f58q0sbvia",7,"V3","IT","other",9
"11855","f58q0sbvia",5,"V2","FR","other",9
"11856","f59c63af1x",9,"V1","other","DE",3
"11857","f59c63af1x",4,"V4","ES","DE",3
"11858","f59c63af1x",6,"V5","GB","DE",3
"11859","f59c63af1x",5,"V2","FR","DE",3
"11860","f59c63af1x",7,"V3","IT","DE",3
"11861","f5dso7zewn",5,"V2","FR","other",9
"11862","f5dso7zewn",7,"V3","IT","other",9
"11863","f5dso7zewn",6,"V5","GB","other",9
"11864","f5dso7zewn",4,"V4","ES","other",9
"11865","f5dso7zewn",9,"V1","other","other",9
"11866","f5ghl4cvik",5,"V2","FR","other",9
"11867","f5ghl4cvik",9,"V1","other","other",9
"11868","f5ghl4cvik",4,"V3","ES","other",9
"11869","f5ghl4cvik",6,"V5","GB","other",9
"11870","f5ghl4cvik",7,"V4","IT","other",9
"11871","f5mltgrslp",4,"V3","ES","FR",5
"11872","f5mltgrslp",6,"V5","GB","FR",5
"11873","f5mltgrslp",9,"V1","other","FR",5
"11874","f5mltgrslp",5,"V2","FR","FR",5
"11875","f5mltgrslp",7,"V4","IT","FR",5
"11876","f5qs3dy1et",5,"V2","FR","IT",7
"11877","f5qs3dy1et",7,"V3","IT","IT",7
"11878","f5qs3dy1et",6,"V4","GB","IT",7
"11879","f5qs3dy1et",2,"V5","CA","IT",7
"11880","f5qs3dy1et",9,"V1","other","IT",7
"11881","f6c1kgy7el",6,"V5","GB","DE",3
"11882","f6c1kgy7el",4,"V4","ES","DE",3
"11883","f6c1kgy7el",9,"V1","other","DE",3
"11884","f6c1kgy7el",5,"V2","FR","DE",3
"11885","f6c1kgy7el",7,"V3","IT","DE",3
"11886","f6u3jzvakp",9,"V1","other","other",9
"11887","f6u3jzvakp",5,"V2","FR","other",9
"11888","f6u3jzvakp",4,"V3","ES","other",9
"11889","f6u3jzvakp",7,"V4","IT","other",9
"11890","f6u3jzvakp",1,"V5","AU","other",9
"11891","f72v8plfn7",7,"V3","IT","FR",5
"11892","f72v8plfn7",9,"V1","other","FR",5
"11893","f72v8plfn7",6,"V5","GB","FR",5
"11894","f72v8plfn7",5,"V2","FR","FR",5
"11895","f72v8plfn7",4,"V4","ES","FR",5
"11896","f74i2d5qbz",7,"V3","IT","other",9
"11897","f74i2d5qbz",6,"V5","GB","other",9
"11898","f74i2d5qbz",5,"V2","FR","other",9
"11899","f74i2d5qbz",9,"V1","other","other",9
"11900","f74i2d5qbz",4,"V4","ES","other",9
"11901","f76pvoo2s0",6,"V5","GB","GB",6
"11902","f76pvoo2s0",5,"V2","FR","GB",6
"11903","f76pvoo2s0",9,"V1","other","GB",6
"11904","f76pvoo2s0",4,"V4","ES","GB",6
"11905","f76pvoo2s0",7,"V3","IT","GB",6
"11906","f77r107vo1",4,"V5","ES","NL",8
"11907","f77r107vo1",6,"V4","GB","NL",8
"11908","f77r107vo1",9,"V1","other","NL",8
"11909","f77r107vo1",5,"V2","FR","NL",8
"11910","f77r107vo1",7,"V3","IT","NL",8
"11916","f7mec6qay5",6,"V3","GB","GB",6
"11917","f7mec6qay5",5,"V2","FR","GB",6
"11918","f7mec6qay5",4,"V4","ES","GB",6
"11919","f7mec6qay5",7,"V5","IT","GB",6
"11920","f7mec6qay5",9,"V1","other","GB",6
"11921","f7menbto1l",9,"V2","other","ES",4
"11922","f7menbto1l",7,"V3","IT","ES",4
"11923","f7menbto1l",6,"V5","GB","ES",4
"11924","f7menbto1l",4,"V4","ES","ES",4
"11925","f7menbto1l",5,"V1","FR","ES",4
"11926","f7nh1odcwv",9,"V1","other","other",9
"11927","f7nh1odcwv",4,"V4","ES","other",9
"11928","f7nh1odcwv",6,"V5","GB","other",9
"11929","f7nh1odcwv",5,"V2","FR","other",9
"11930","f7nh1odcwv",7,"V3","IT","other",9
"11931","f7tq5qmedl",7,"V3","IT","FR",5
"11932","f7tq5qmedl",6,"V5","GB","FR",5
"11933","f7tq5qmedl",5,"V2","FR","FR",5
"11934","f7tq5qmedl",9,"V1","other","FR",5
"11935","f7tq5qmedl",4,"V4","ES","FR",5
"11936","f7uwxa6ku6",4,"V4","ES","other",9
"11937","f7uwxa6ku6",7,"V3","IT","other",9
"11938","f7uwxa6ku6",6,"V5","GB","other",9
"11939","f7uwxa6ku6",9,"V1","other","other",9
"11940","f7uwxa6ku6",5,"V2","FR","other",9
"11941","f807ggf95q",7,"V3","IT","ES",4
"11942","f807ggf95q",9,"V1","other","ES",4
"11943","f807ggf95q",5,"V2","FR","ES",4
"11944","f807ggf95q",4,"V4","ES","ES",4
"11945","f807ggf95q",6,"V5","GB","ES",4
"11946","f8v0lqrkpj",6,"V5","GB","NL",8
"11947","f8v0lqrkpj",9,"V1","other","NL",8
"11948","f8v0lqrkpj",4,"V3","ES","NL",8
"11949","f8v0lqrkpj",5,"V2","FR","NL",8
"11950","f8v0lqrkpj",7,"V4","IT","NL",8
"11951","f8w421mxk9",9,"V1","other","other",9
"11952","f8w421mxk9",6,"V4","GB","other",9
"11953","f8w421mxk9",7,"V3","IT","other",9
"11954","f8w421mxk9",5,"V2","FR","other",9
"11955","f8w421mxk9",4,"V5","ES","other",9
"11956","f8w88ztzq3",2,"V5","CA","CA",2
"11957","f8w88ztzq3",9,"V1","other","CA",2
"11958","f8w88ztzq3",5,"V2","FR","CA",2
"11959","f8w88ztzq3",4,"V4","ES","CA",2
"11960","f8w88ztzq3",7,"V3","IT","CA",2
"11966","f9g58rhynv",2,"V5","CA","other",9
"11967","f9g58rhynv",9,"V1","other","other",9
"11968","f9g58rhynv",7,"V3","IT","other",9
"11969","f9g58rhynv",6,"V4","GB","other",9
"11970","f9g58rhynv",5,"V2","FR","other",9
"11971","fa9aa7hnze",9,"V1","other","GB",6
"11972","fa9aa7hnze",6,"V5","GB","GB",6
"11973","fa9aa7hnze",4,"V4","ES","GB",6
"11974","fa9aa7hnze",5,"V2","FR","GB",6
"11975","fa9aa7hnze",7,"V3","IT","GB",6
"11976","fahbkd66ez",5,"V2","FR","IT",7
"11977","fahbkd66ez",6,"V4","GB","IT",7
"11978","fahbkd66ez",4,"V5","ES","IT",7
"11979","fahbkd66ez",7,"V3","IT","IT",7
"11980","fahbkd66ez",9,"V1","other","IT",7
"11981","faiikmm7q3",7,"V3","IT","FR",5
"11982","faiikmm7q3",4,"V4","ES","FR",5
"11983","faiikmm7q3",6,"V5","GB","FR",5
"11984","faiikmm7q3",5,"V2","FR","FR",5
"11985","faiikmm7q3",9,"V1","other","FR",5
"11986","fatnzj2ict",5,"V2","FR","AU",1
"11987","fatnzj2ict",7,"V3","IT","AU",1
"11988","fatnzj2ict",9,"V1","other","AU",1
"11989","fatnzj2ict",4,"V4","ES","AU",1
"11990","fatnzj2ict",6,"V5","GB","AU",1
"11991","faxcidrgma",7,"V3","IT","DE",3
"11992","faxcidrgma",6,"V4","GB","DE",3
"11993","faxcidrgma",4,"V5","ES","DE",3
"11994","faxcidrgma",9,"V1","other","DE",3
"11995","faxcidrgma",5,"V2","FR","DE",3
"11996","fay1zwqsww",5,"V2","FR","other",9
"11997","fay1zwqsww",7,"V3","IT","other",9
"11998","fay1zwqsww",6,"V5","GB","other",9
"11999","fay1zwqsww",9,"V1","other","other",9
"12000","fay1zwqsww",4,"V4","ES","other",9
"12001","fb0jw47mo4",7,"V3","IT","IT",7
"12002","fb0jw47mo4",4,"V4","ES","IT",7
"12003","fb0jw47mo4",5,"V2","FR","IT",7
"12004","fb0jw47mo4",6,"V5","GB","IT",7
"12005","fb0jw47mo4",9,"V1","other","IT",7
"12006","fbbrhkwkt3",7,"V3","IT","IT",7
"12007","fbbrhkwkt3",6,"V4","GB","IT",7
"12008","fbbrhkwkt3",4,"V5","ES","IT",7
"12009","fbbrhkwkt3",9,"V1","other","IT",7
"12010","fbbrhkwkt3",5,"V2","FR","IT",7
"12011","fbd84azkou",9,"V1","other","ES",4
"12012","fbd84azkou",5,"V2","FR","ES",4
"12013","fbd84azkou",6,"V4","GB","ES",4
"12014","fbd84azkou",7,"V3","IT","ES",4
"12015","fbd84azkou",4,"V5","ES","ES",4
"12016","fbf21zotvu",4,"V5","ES","other",9
"12017","fbf21zotvu",6,"V4","GB","other",9
"12018","fbf21zotvu",9,"V1","other","other",9
"12019","fbf21zotvu",7,"V3","IT","other",9
"12020","fbf21zotvu",5,"V2","FR","other",9
"12021","fbyn9sy754",5,"V2","FR","GB",6
"12022","fbyn9sy754",7,"V3","IT","GB",6
"12023","fbyn9sy754",9,"V1","other","GB",6
"12024","fbyn9sy754",6,"V5","GB","GB",6
"12025","fbyn9sy754",4,"V4","ES","GB",6
"12026","fca7gy22ji",6,"V5","GB","other",9
"12027","fca7gy22ji",5,"V2","FR","other",9
"12028","fca7gy22ji",9,"V1","other","other",9
"12029","fca7gy22ji",7,"V3","IT","other",9
"12030","fca7gy22ji",4,"V4","ES","other",9
"12031","fcfpwg1j0w",4,"V4","ES","GB",6
"12032","fcfpwg1j0w",9,"V1","other","GB",6
"12033","fcfpwg1j0w",6,"V5","GB","GB",6
"12034","fcfpwg1j0w",5,"V2","FR","GB",6
"12035","fcfpwg1j0w",7,"V3","IT","GB",6
"12036","fcnrcsdin6",4,"V4","ES","ES",4
"12037","fcnrcsdin6",7,"V3","IT","ES",4
"12038","fcnrcsdin6",5,"V2","FR","ES",4
"12039","fcnrcsdin6",6,"V5","GB","ES",4
"12040","fcnrcsdin6",9,"V1","other","ES",4
"12041","fcub2vdwk4",5,"V2","FR","other",9
"12042","fcub2vdwk4",4,"V4","ES","other",9
"12043","fcub2vdwk4",7,"V3","IT","other",9
"12044","fcub2vdwk4",9,"V1","other","other",9
"12045","fcub2vdwk4",6,"V5","GB","other",9
"12046","fdgrbvzdvk",2,"V5","CA","IT",7
"12047","fdgrbvzdvk",9,"V2","other","IT",7
"12048","fdgrbvzdvk",4,"V4","ES","IT",7
"12049","fdgrbvzdvk",5,"V1","FR","IT",7
"12050","fdgrbvzdvk",7,"V3","IT","IT",7
"12051","fdjt6ih5re",9,"V1","other","other",9
"12052","fdjt6ih5re",2,"V5","CA","other",9
"12053","fdjt6ih5re",6,"V4","GB","other",9
"12054","fdjt6ih5re",7,"V3","IT","other",9
"12055","fdjt6ih5re",5,"V2","FR","other",9
"12056","fe1ykexq9v",5,"V2","FR","GB",6
"12057","fe1ykexq9v",2,"V5","CA","GB",6
"12058","fe1ykexq9v",9,"V1","other","GB",6
"12059","fe1ykexq9v",6,"V4","GB","GB",6
"12060","fe1ykexq9v",7,"V3","IT","GB",6
"12061","fe2m5a90c5",6,"V5","GB","NL",8
"12062","fe2m5a90c5",5,"V2","FR","NL",8
"12063","fe2m5a90c5",4,"V3","ES","NL",8
"12064","fe2m5a90c5",7,"V4","IT","NL",8
"12065","fe2m5a90c5",9,"V1","other","NL",8
"12066","fer2cxs6kr",4,"V4","ES","other",9
"12067","fer2cxs6kr",6,"V5","GB","other",9
"12068","fer2cxs6kr",7,"V3","IT","other",9
"12069","fer2cxs6kr",9,"V1","other","other",9
"12070","fer2cxs6kr",5,"V2","FR","other",9
"12071","fes4y7va59",6,"V5","GB","FR",5
"12072","fes4y7va59",9,"V1","other","FR",5
"12073","fes4y7va59",5,"V2","FR","FR",5
"12074","fes4y7va59",7,"V3","IT","FR",5
"12075","fes4y7va59",4,"V4","ES","FR",5
"12076","ff1nlyidu3",7,"V3","IT","other",9
"12077","ff1nlyidu3",2,"V5","CA","other",9
"12078","ff1nlyidu3",5,"V2","FR","other",9
"12079","ff1nlyidu3",9,"V1","other","other",9
"12080","ff1nlyidu3",6,"V4","GB","other",9
"12081","ff5t19chwk",4,"V4","ES","other",9
"12082","ff5t19chwk",7,"V3","IT","other",9
"12083","ff5t19chwk",5,"V2","FR","other",9
"12084","ff5t19chwk",9,"V1","other","other",9
"12085","ff5t19chwk",6,"V5","GB","other",9
"12086","ffbfp3sj1y",7,"V3","IT","FR",5
"12087","ffbfp3sj1y",9,"V1","other","FR",5
"12088","ffbfp3sj1y",5,"V2","FR","FR",5
"12089","ffbfp3sj1y",4,"V4","ES","FR",5
"12090","ffbfp3sj1y",6,"V5","GB","FR",5
"12091","fff5sixiw0",7,"V4","IT","other",9
"12092","fff5sixiw0",9,"V1","other","other",9
"12093","fff5sixiw0",5,"V2","FR","other",9
"12094","fff5sixiw0",4,"V5","ES","other",9
"12095","fff5sixiw0",6,"V3","GB","other",9
"12096","ffqh6kk6gi",6,"V4","GB","DE",3
"12097","ffqh6kk6gi",7,"V3","IT","DE",3
"12098","ffqh6kk6gi",9,"V1","other","DE",3
"12099","ffqh6kk6gi",5,"V2","FR","DE",3
"12100","ffqh6kk6gi",4,"V5","ES","DE",3
"12101","ffs66n43vr",4,"V3","ES","CA",2
"12102","ffs66n43vr",5,"V2","FR","CA",2
"12103","ffs66n43vr",6,"V5","GB","CA",2
"12104","ffs66n43vr",7,"V4","IT","CA",2
"12105","ffs66n43vr",9,"V1","other","CA",2
"12106","fg67yk3frs",7,"V3","IT","FR",5
"12107","fg67yk3frs",5,"V2","FR","FR",5
"12108","fg67yk3frs",6,"V4","GB","FR",5
"12109","fg67yk3frs",9,"V1","other","FR",5
"12110","fg67yk3frs",4,"V5","ES","FR",5
"12111","fg7875g2pc",6,"V3","GB","ES",4
"12112","fg7875g2pc",4,"V5","ES","ES",4
"12113","fg7875g2pc",7,"V4","IT","ES",4
"12114","fg7875g2pc",5,"V2","FR","ES",4
"12115","fg7875g2pc",9,"V1","other","ES",4
"12116","fgls9agjop",6,"V5","GB","CA",2
"12117","fgls9agjop",4,"V3","ES","CA",2
"12118","fgls9agjop",5,"V2","FR","CA",2
"12119","fgls9agjop",9,"V1","other","CA",2
"12120","fgls9agjop",7,"V4","IT","CA",2
"12121","fgykgp7n6r",5,"V2","FR","FR",5
"12122","fgykgp7n6r",4,"V4","ES","FR",5
"12123","fgykgp7n6r",6,"V5","GB","FR",5
"12124","fgykgp7n6r",9,"V1","other","FR",5
"12125","fgykgp7n6r",7,"V3","IT","FR",5
"12126","fh0fr8ye9g",6,"V5","GB","ES",4
"12127","fh0fr8ye9g",4,"V3","ES","ES",4
"12128","fh0fr8ye9g",5,"V2","FR","ES",4
"12129","fh0fr8ye9g",9,"V1","other","ES",4
"12130","fh0fr8ye9g",7,"V4","IT","ES",4
"12131","finnhj5rjk",4,"V4","ES","ES",4
"12132","finnhj5rjk",9,"V1","other","ES",4
"12133","finnhj5rjk",7,"V3","IT","ES",4
"12134","finnhj5rjk",5,"V2","FR","ES",4
"12135","finnhj5rjk",6,"V5","GB","ES",4
"12136","fj1d5cs5p4",6,"V5","GB","other",9
"12137","fj1d5cs5p4",9,"V1","other","other",9
"12138","fj1d5cs5p4",7,"V4","IT","other",9
"12139","fj1d5cs5p4",4,"V3","ES","other",9
"12140","fj1d5cs5p4",5,"V2","FR","other",9
"12141","fjke980oiy",5,"V2","FR","ES",4
"12142","fjke980oiy",7,"V3","IT","ES",4
"12143","fjke980oiy",9,"V1","other","ES",4
"12144","fjke980oiy",6,"V5","GB","ES",4
"12145","fjke980oiy",4,"V4","ES","ES",4
"12146","fjoddpx75o",9,"V1","other","NL",8
"12147","fjoddpx75o",4,"V4","ES","NL",8
"12148","fjoddpx75o",5,"V2","FR","NL",8
"12149","fjoddpx75o",6,"V5","GB","NL",8
"12150","fjoddpx75o",7,"V3","IT","NL",8
"12151","fk2wuc680n",9,"V1","other","IT",7
"12152","fk2wuc680n",4,"V5","ES","IT",7
"12153","fk2wuc680n",7,"V3","IT","IT",7
"12154","fk2wuc680n",6,"V4","GB","IT",7
"12155","fk2wuc680n",5,"V2","FR","IT",7
"12156","fk4hlguc2x",6,"V5","GB","IT",7
"12157","fk4hlguc2x",7,"V3","IT","IT",7
"12158","fk4hlguc2x",5,"V2","FR","IT",7
"12159","fk4hlguc2x",9,"V1","other","IT",7
"12160","fk4hlguc2x",4,"V4","ES","IT",7
"12161","fk79rzynqx",9,"V1","other","IT",7
"12162","fk79rzynqx",4,"V4","ES","IT",7
"12163","fk79rzynqx",6,"V5","GB","IT",7
"12164","fk79rzynqx",7,"V3","IT","IT",7
"12165","fk79rzynqx",5,"V2","FR","IT",7
"12166","fkg03x54gz",7,"V3","IT","other",9
"12167","fkg03x54gz",5,"V2","FR","other",9
"12168","fkg03x54gz",9,"V1","other","other",9
"12169","fkg03x54gz",4,"V4","ES","other",9
"12170","fkg03x54gz",6,"V5","GB","other",9
"12171","fkmasbxcrh",4,"V3","ES","CA",2
"12172","fkmasbxcrh",9,"V1","other","CA",2
"12173","fkmasbxcrh",6,"V5","GB","CA",2
"12174","fkmasbxcrh",7,"V4","IT","CA",2
"12175","fkmasbxcrh",5,"V2","FR","CA",2
"12176","fkpqu4ny76",5,"V2","FR","ES",4
"12177","fkpqu4ny76",9,"V1","other","ES",4
"12178","fkpqu4ny76",6,"V5","GB","ES",4
"12179","fkpqu4ny76",7,"V3","IT","ES",4
"12180","fkpqu4ny76",4,"V4","ES","ES",4
"12181","fkyftc30n9",7,"V4","IT","other",9
"12182","fkyftc30n9",2,"V5","CA","other",9
"12183","fkyftc30n9",6,"V3","GB","other",9
"12184","fkyftc30n9",5,"V2","FR","other",9
"12185","fkyftc30n9",9,"V1","other","other",9
"12186","fl2vih8n2l",7,"V3","IT","FR",5
"12187","fl2vih8n2l",6,"V5","GB","FR",5
"12188","fl2vih8n2l",9,"V1","other","FR",5
"12189","fl2vih8n2l",5,"V2","FR","FR",5
"12190","fl2vih8n2l",4,"V4","ES","FR",5
"12191","flpfqulgnq",7,"V3","IT","GB",6
"12192","flpfqulgnq",4,"V4","ES","GB",6
"12193","flpfqulgnq",6,"V5","GB","GB",6
"12194","flpfqulgnq",5,"V2","FR","GB",6
"12195","flpfqulgnq",9,"V1","other","GB",6
"12196","fm0arf4gmw",5,"V2","FR","CA",2
"12197","fm0arf4gmw",9,"V1","other","CA",2
"12198","fm0arf4gmw",6,"V4","GB","CA",2
"12199","fm0arf4gmw",7,"V5","IT","CA",2
"12200","fm0arf4gmw",4,"V3","ES","CA",2
"12201","fm1f1aa3tw",9,"V1","other","other",9
"12202","fm1f1aa3tw",5,"V2","FR","other",9
"12203","fm1f1aa3tw",7,"V3","IT","other",9
"12204","fm1f1aa3tw",4,"V5","ES","other",9
"12205","fm1f1aa3tw",6,"V4","GB","other",9
"12206","fm2i7idjjm",4,"V3","ES","DE",3
"12207","fm2i7idjjm",6,"V5","GB","DE",3
"12208","fm2i7idjjm",9,"V1","other","DE",3
"12209","fm2i7idjjm",7,"V4","IT","DE",3
"12210","fm2i7idjjm",5,"V2","FR","DE",3
"12211","fm4q9jpoqa",4,"V5","ES","other",9
"12212","fm4q9jpoqa",7,"V4","IT","other",9
"12213","fm4q9jpoqa",6,"V2","GB","other",9
"12214","fm4q9jpoqa",9,"V1","other","other",9
"12215","fm4q9jpoqa",5,"V3","FR","other",9
"12216","fmcvyd05tx",6,"V5","GB","DE",3
"12217","fmcvyd05tx",9,"V1","other","DE",3
"12218","fmcvyd05tx",5,"V2","FR","DE",3
"12219","fmcvyd05tx",4,"V4","ES","DE",3
"12220","fmcvyd05tx",7,"V3","IT","DE",3
"12221","fmizfivc4d",9,"V1","other","GB",6
"12222","fmizfivc4d",6,"V3","GB","GB",6
"12223","fmizfivc4d",4,"V5","ES","GB",6
"12224","fmizfivc4d",7,"V4","IT","GB",6
"12225","fmizfivc4d",5,"V2","FR","GB",6
"12226","fmmu2h43ok",6,"V4","GB","NL",8
"12227","fmmu2h43ok",5,"V2","FR","NL",8
"12228","fmmu2h43ok",2,"V5","CA","NL",8
"12229","fmmu2h43ok",7,"V3","IT","NL",8
"12230","fmmu2h43ok",9,"V1","other","NL",8
"12231","fmqwtvlgcr",6,"V3","GB","other",9
"12232","fmqwtvlgcr",4,"V5","ES","other",9
"12233","fmqwtvlgcr",5,"V2","FR","other",9
"12234","fmqwtvlgcr",9,"V1","other","other",9
"12235","fmqwtvlgcr",7,"V4","IT","other",9
"12236","fmu4ih7hss",4,"V3","ES","FR",5
"12237","fmu4ih7hss",9,"V1","other","FR",5
"12238","fmu4ih7hss",6,"V5","GB","FR",5
"12239","fmu4ih7hss",5,"V2","FR","FR",5
"12240","fmu4ih7hss",7,"V4","IT","FR",5
"12241","fnbq9vm6n6",7,"V3","IT","other",9
"12242","fnbq9vm6n6",6,"V4","GB","other",9
"12243","fnbq9vm6n6",9,"V1","other","other",9
"12244","fnbq9vm6n6",5,"V2","FR","other",9
"12245","fnbq9vm6n6",4,"V5","ES","other",9
"12246","fnhwu5axw4",4,"V5","ES","other",9
"12247","fnhwu5axw4",6,"V4","GB","other",9
"12248","fnhwu5axw4",7,"V3","IT","other",9
"12249","fnhwu5axw4",9,"V1","other","other",9
"12250","fnhwu5axw4",5,"V2","FR","other",9
"12251","fo032666r4",7,"V3","IT","other",9
"12252","fo032666r4",5,"V2","FR","other",9
"12253","fo032666r4",9,"V1","other","other",9
"12254","fo032666r4",4,"V4","ES","other",9
"12255","fo032666r4",6,"V5","GB","other",9
"12256","fo5eax8j68",7,"V3","IT","other",9
"12257","fo5eax8j68",9,"V1","other","other",9
"12258","fo5eax8j68",5,"V2","FR","other",9
"12259","fo5eax8j68",6,"V5","GB","other",9
"12260","fo5eax8j68",4,"V4","ES","other",9
"12261","fo66mzvzw8",6,"V4","GB","GB",6
"12262","fo66mzvzw8",5,"V2","FR","GB",6
"12263","fo66mzvzw8",7,"V3","IT","GB",6
"12264","fo66mzvzw8",9,"V1","other","GB",6
"12265","fo66mzvzw8",4,"V5","ES","GB",6
"12266","foirygm2hx",9,"V1","other","FR",5
"12267","foirygm2hx",6,"V3","GB","FR",5
"12268","foirygm2hx",4,"V5","ES","FR",5
"12269","foirygm2hx",5,"V2","FR","FR",5
"12270","foirygm2hx",7,"V4","IT","FR",5
"12271","foiuw68iqx",7,"V3","IT","GB",6
"12272","foiuw68iqx",5,"V2","FR","GB",6
"12273","foiuw68iqx",9,"V1","other","GB",6
"12274","foiuw68iqx",4,"V4","ES","GB",6
"12275","foiuw68iqx",6,"V5","GB","GB",6
"12276","foos2ezkr5",6,"V4","GB","CA",2
"12277","foos2ezkr5",5,"V2","FR","CA",2
"12278","foos2ezkr5",9,"V1","other","CA",2
"12279","foos2ezkr5",7,"V3","IT","CA",2
"12280","foos2ezkr5",4,"V5","ES","CA",2
"12281","foqi7kvqgj",5,"V2","FR","NL",8
"12282","foqi7kvqgj",4,"V4","ES","NL",8
"12283","foqi7kvqgj",7,"V3","IT","NL",8
"12284","foqi7kvqgj",9,"V1","other","NL",8
"12285","foqi7kvqgj",6,"V5","GB","NL",8
"12286","fovl8sppka",7,"V3","IT","FR",5
"12287","fovl8sppka",6,"V5","GB","FR",5
"12288","fovl8sppka",9,"V1","other","FR",5
"12289","fovl8sppka",5,"V2","FR","FR",5
"12290","fovl8sppka",4,"V4","ES","FR",5
"12291","fp8eteh9wv",4,"V4","ES","FR",5
"12292","fp8eteh9wv",7,"V3","IT","FR",5
"12293","fp8eteh9wv",6,"V5","GB","FR",5
"12294","fp8eteh9wv",5,"V2","FR","FR",5
"12295","fp8eteh9wv",9,"V1","other","FR",5
"12296","fpag8vp4w3",9,"V1","other","DE",3
"12297","fpag8vp4w3",5,"V2","FR","DE",3
"12298","fpag8vp4w3",4,"V4","ES","DE",3
"12299","fpag8vp4w3",6,"V5","GB","DE",3
"12300","fpag8vp4w3",7,"V3","IT","DE",3
"12301","fpl4a2wysz",4,"V3","ES","other",9
"12302","fpl4a2wysz",9,"V1","other","other",9
"12303","fpl4a2wysz",5,"V2","FR","other",9
"12304","fpl4a2wysz",7,"V4","IT","other",9
"12305","fpl4a2wysz",6,"V5","GB","other",9
"12306","fpssadhpho",4,"V4","ES","FR",5
"12307","fpssadhpho",7,"V3","IT","FR",5
"12308","fpssadhpho",5,"V2","FR","FR",5
"12309","fpssadhpho",9,"V1","other","FR",5
"12310","fpssadhpho",6,"V5","GB","FR",5
"12311","fq228co6qo",5,"V2","FR","CA",2
"12312","fq228co6qo",9,"V1","other","CA",2
"12313","fq228co6qo",4,"V5","ES","CA",2
"12314","fq228co6qo",7,"V3","IT","CA",2
"12315","fq228co6qo",6,"V4","GB","CA",2
"12316","fq4wu4os70",6,"V5","GB","ES",4
"12317","fq4wu4os70",5,"V2","FR","ES",4
"12318","fq4wu4os70",7,"V4","IT","ES",4
"12319","fq4wu4os70",4,"V3","ES","ES",4
"12320","fq4wu4os70",9,"V1","other","ES",4
"12321","fq5mglsfs5",4,"V5","ES","IT",7
"12322","fq5mglsfs5",9,"V1","other","IT",7
"12323","fq5mglsfs5",5,"V2","FR","IT",7
"12324","fq5mglsfs5",6,"V4","GB","IT",7
"12325","fq5mglsfs5",7,"V3","IT","IT",7
"12326","fqafcv84at",7,"V3","IT","IT",7
"12327","fqafcv84at",6,"V5","GB","IT",7
"12328","fqafcv84at",4,"V4","ES","IT",7
"12329","fqafcv84at",5,"V2","FR","IT",7
"12330","fqafcv84at",9,"V1","other","IT",7
"12331","fqb1191tuv",9,"V1","other","other",9
"12332","fqb1191tuv",4,"V4","ES","other",9
"12333","fqb1191tuv",6,"V5","GB","other",9
"12334","fqb1191tuv",7,"V3","IT","other",9
"12335","fqb1191tuv",5,"V2","FR","other",9
"12336","fqddw7gzlr",9,"V1","other","ES",4
"12337","fqddw7gzlr",6,"V5","GB","ES",4
"12338","fqddw7gzlr",5,"V2","FR","ES",4
"12339","fqddw7gzlr",7,"V3","IT","ES",4
"12340","fqddw7gzlr",4,"V4","ES","ES",4
"12341","fr8lxrvhe4",4,"V5","ES","FR",5
"12342","fr8lxrvhe4",5,"V3","FR","FR",5
"12343","fr8lxrvhe4",9,"V1","other","FR",5
"12344","fr8lxrvhe4",3,"V2","DE","FR",5
"12345","fr8lxrvhe4",7,"V4","IT","FR",5
"12346","frbvuv1k1a",2,"V4","CA","AU",1
"12347","frbvuv1k1a",9,"V1","other","AU",1
"12348","frbvuv1k1a",5,"V2","FR","AU",1
"12349","frbvuv1k1a",7,"V5","IT","AU",1
"12350","frbvuv1k1a",6,"V3","GB","AU",1
"12351","frg6ld82f2",7,"V3","IT","other",9
"12352","frg6ld82f2",4,"V5","ES","other",9
"12353","frg6ld82f2",9,"V1","other","other",9
"12354","frg6ld82f2",6,"V4","GB","other",9
"12355","frg6ld82f2",5,"V2","FR","other",9
"12356","frq61y5cg1",7,"V3","IT","other",9
"12357","frq61y5cg1",9,"V1","other","other",9
"12358","frq61y5cg1",4,"V4","ES","other",9
"12359","frq61y5cg1",5,"V2","FR","other",9
"12360","frq61y5cg1",6,"V5","GB","other",9
"12361","fruper3j71",6,"V4","GB","other",9
"12362","fruper3j71",4,"V5","ES","other",9
"12363","fruper3j71",5,"V2","FR","other",9
"12364","fruper3j71",7,"V3","IT","other",9
"12365","fruper3j71",9,"V1","other","other",9
"12366","fs5mebpx5y",6,"V5","GB","CA",2
"12367","fs5mebpx5y",9,"V2","other","CA",2
"12368","fs5mebpx5y",4,"V3","ES","CA",2
"12369","fs5mebpx5y",7,"V4","IT","CA",2
"12370","fs5mebpx5y",5,"V1","FR","CA",2
"12371","fs648zoahn",5,"V2","FR","FR",5
"12372","fs648zoahn",7,"V3","IT","FR",5
