"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"572","RT @casaelbuen: We have a lot of resources. If you need help cleaning your home of debris after #Harvey register now! #HouRecovers #houston…",FALSE,0,NA,2017-09-06 22:42:47,FALSE,NA,"905561949194387456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MayraABC13",1,TRUE,FALSE,NA,NA
"573","RT @PoojaOnTV: If you're wondering why traffic is horrible... #Beltway8 #Harvey #Abc13 https://t.co/vH76wWcgua",FALSE,0,NA,2017-09-06 22:42:40,FALSE,NA,"905561919213498368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abc13houston",82,TRUE,FALSE,NA,NA
"574","RT @PatrickSvitek: The breakdown of the Trumps' $1 million personal donation to #Harvey relief efforts, via the White House: https://t.co/p…",FALSE,0,NA,2017-09-06 22:42:24,FALSE,NA,"905561849516756992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xmssweetnessx",43,TRUE,FALSE,NA,NA
"575","RT @AntonioArellano: Many Houston #DREAMers lost everything they had to #Harvey

Now, they've lost #DACA

Help the most vulnerable:
https:/…",FALSE,0,NA,2017-09-06 22:42:11,FALSE,NA,"905561798052634624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lolapoliticka",357,TRUE,FALSE,NA,NA
"576","RT @imkevinquinn: If you are looking for a place to help w/ #harvey cleanup, there's many homes in Valley Lodge near Simonton where they ca…",FALSE,0,NA,2017-09-06 22:42:07,FALSE,NA,"905561780436553730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liprap",5,TRUE,FALSE,NA,NA
"577","$500 relief to @CLEAT members devasted by #Harvey. https://t.co/GvQsKNEktD",FALSE,0,NA,2017-09-06 22:41:56,FALSE,NA,"905561734710165505",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","cjones_cleat",0,FALSE,FALSE,NA,NA
"578","RT @BAP2017: Texas Mother Drowned Saving 3-Year-Old Daughter Found Clinging To Her Back!
#ColetteSulcer #Harvey #Texas #RIPColetteSulcer #H…",FALSE,0,NA,2017-09-06 22:41:50,FALSE,NA,"905561706507751429",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bearded_jester",352,TRUE,FALSE,NA,NA
"579","RT @PatrickSvitek: The breakdown of the Trumps' $1 million personal donation to #Harvey relief efforts, via the White House: https://t.co/p…",FALSE,0,NA,2017-09-06 22:41:45,FALSE,NA,"905561688417718272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Erick_TheRed",43,TRUE,FALSE,NA,NA
"580","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:41:40,FALSE,NA,"905561665760059393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PCreighton1",97,TRUE,FALSE,NA,NA
"581","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:41:33,FALSE,NA,"905561636349632513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","newitt_cheryl",97,TRUE,FALSE,NA,NA
"582","RT @PoojaOnTV: Crews working to get Beltway 8 open again!  #abc13 #Harvey https://t.co/IWNIcJ2v0r",FALSE,0,NA,2017-09-06 22:41:31,FALSE,NA,"905561630557265921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stevenvelez",2,TRUE,FALSE,NA,NA
"583","RT @HPMNews887: #HarrisCounty delays hundreds of trials due to #Harvey damage https://t.co/swpYD0PC1R #houstonflood https://t.co/niPqbP0hwf",FALSE,0,NA,2017-09-06 22:41:31,FALSE,NA,"905561629424844804",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ritalucido",1,TRUE,FALSE,NA,NA
"584","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:41:24,FALSE,NA,"905561598298914816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","piercedemsirens",97,TRUE,FALSE,NA,NA
"585","RT @MoPD_Houston: Thank you Sprint for donating materials to support communication access in our #Harvey shelters! #HoustonStrong https://t…",FALSE,0,NA,2017-09-06 22:41:18,FALSE,NA,"905561576014581760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustStimming",3,TRUE,FALSE,NA,NA
"586","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 22:41:15,FALSE,NA,"905561560772472833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lizardi51509",95,TRUE,FALSE,NA,NA
"587","RT @TexasAppleseed: Do you have insurance claims questions because of #Harvey? Our blog features a simple Q-and-A fact sheet w/ info https:…",FALSE,0,NA,2017-09-06 22:41:15,FALSE,NA,"905561560063586313",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mmadisonsloan",6,TRUE,FALSE,NA,NA
"588","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:41:13,FALSE,NA,"905561554841632772",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmcorder",97,TRUE,FALSE,NA,NA
"589","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 22:41:12,FALSE,NA,"905561549238149122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_DuncanOnEm",95,TRUE,FALSE,NA,NA
"590","RT @imkevinquinn: If you are looking for a place to help w/ #harvey cleanup, there's many homes in Valley Lodge near Simonton where they ca…",FALSE,0,NA,2017-09-06 22:41:11,FALSE,NA,"905561546956427264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","faziarizvi",5,TRUE,FALSE,NA,NA
"591","As a Beaumont resident post-#Harvey, I give <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> to: @kfdmnews @HEB @Cityofbmt @EntergyTX @verizon @fema @RedCross @sojournbeaumont @JJWatt",FALSE,4,NA,2017-09-06 22:41:08,FALSE,NA,"905561531550765057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattHafeli",3,FALSE,FALSE,NA,NA
"592","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:41:01,FALSE,NA,"905561501154648064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jeremy_Morgan92",97,TRUE,FALSE,NA,NA
"593","RT @PatrickSvitek: The breakdown of the Trumps' $1 million personal donation to #Harvey relief efforts, via the White House: https://t.co/p…",FALSE,0,NA,2017-09-06 22:40:56,FALSE,NA,"905561482997501954",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JayChpJones",43,TRUE,FALSE,NA,NA
"594","RT @mihirzaveri: By @GabMoBanks: Homeowners, businesses sue Army Corps over releases from Addicks and Barker of #Harvey floodwater https://…",FALSE,0,NA,2017-09-06 22:40:51,FALSE,NA,"905561459450683393",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","shelbywebb",5,TRUE,FALSE,NA,NA
"595","#HarrisCounty delays hundreds of trials due to #Harvey damage https://t.co/tul7YKqWEd #houstonflood https://t.co/Yk3n9BYrBD",FALSE,0,NA,2017-09-06 22:40:48,FALSE,NA,"905561447786319872",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","houpublicradio",0,FALSE,FALSE,NA,NA
"596","#HarrisCounty delays hundreds of trials due to #Harvey damage https://t.co/swpYD0PC1R #houstonflood https://t.co/niPqbP0hwf",FALSE,0,NA,2017-09-06 22:40:48,FALSE,NA,"905561447547187200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HPMNews887",1,FALSE,FALSE,NA,NA
"597","#HarrisCounty delays hundreds of trials due to #Harvey damage https://t.co/gHboYkOg9J #houstonflood https://t.co/Zok7jubcoY",FALSE,0,NA,2017-09-06 22:40:48,FALSE,NA,"905561447534616576",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HoustonPubMedia",0,FALSE,FALSE,NA,NA
"598","RT @abc13houston: We want you to #TurnToTed on Facebook Live at 6 for all your questions on renter's rights linked to #Harvey. Submit a que…",FALSE,0,NA,2017-09-06 22:40:43,FALSE,NA,"905561428286984193",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SeanSmi21978201",3,TRUE,FALSE,NA,NA
"599","RT @mihirzaveri: By @GabMoBanks: Homeowners, businesses sue Army Corps over releases from Addicks and Barker of #Harvey floodwater https://…",FALSE,0,NA,2017-09-06 22:40:36,FALSE,NA,"905561399795044353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewKragie",5,TRUE,FALSE,NA,NA
"600","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 22:40:22,FALSE,NA,"905561340118519808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TavaresJones1",149,TRUE,FALSE,NA,NA
"601","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 22:40:16,FALSE,NA,"905561316097699841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cash_hooligan",149,TRUE,FALSE,NA,NA
"602","RT @austin360: Hurricane #Harvey: Stag Provisions’ Flea Market to benefit relief fund https://t.co/73h0WTnWFz https://t.co/B1vHK3b0CG",FALSE,0,NA,2017-09-06 22:40:01,FALSE,NA,"905561251337646080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rufeezys",2,TRUE,FALSE,NA,NA
"603","RT @AntonioArellano: More than a week after #Harvey, families still searching for 14 missing loved ones in #Texas 

https://t.co/ZxJoacEq3z",FALSE,0,NA,2017-09-06 22:39:57,FALSE,NA,"905561235122515968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Janiebt",66,TRUE,FALSE,NA,NA
"604","It's so hard to describe the devastation left behind by #Harvey. Here in Porter, TX -- every person I've talked to… https://t.co/IUodB7nJZF",FALSE,71,NA,2017-09-06 22:39:53,TRUE,NA,"905561216810176512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ABC7Veronica",53,FALSE,FALSE,NA,NA
"605","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:39:50,FALSE,NA,"905561204315344900",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","txkattt",97,TRUE,FALSE,NA,NA
"606","At 7 @TexasFarmBureau's Gene Hall on #Harvey's toll on ag industry: ""I hate to say it but I think you might lose so… https://t.co/DiehfauSZO",FALSE,0,NA,2017-09-06 22:39:49,TRUE,NA,"905561200066482176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TXCapTonight",3,FALSE,FALSE,NA,NA
"607","@AuthenticTX @ThomasWictor #TexasProud here also!! We showed the world our strength &amp; unity and what it means to be… https://t.co/B8QDPFWnbF",FALSE,8,"AuthenticTX",2017-09-06 22:39:42,TRUE,"905544013159247872","905561171805253632","843637833646723072","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pmbasse",1,FALSE,FALSE,NA,NA
"608","RT @ChronMed: Hospitals see influx of patients with #Harvey-related symptoms, particularly skin infections https://t.co/CiA9lEUqnE",FALSE,0,NA,2017-09-06 22:39:38,FALSE,NA,"905561155783012353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tenumbranoctis",287,TRUE,FALSE,NA,NA
"609","RT @ChronBrianSmith: J.J. Watt on his plan for how the $27 million-plus raised for #Harvey victims will be used. https://t.co/hfmb2OpHYx",FALSE,0,NA,2017-09-06 22:39:36,FALSE,NA,"905561144831696901",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annelinehan",28,TRUE,FALSE,NA,NA
"610","RT @ReadyHarris: FROM @TxDOT and @HCTRA |  Workng Together to Restore West Houston Mobility #Harvey https://t.co/WTdxqqsfrk https://t.co/Po…",FALSE,0,NA,2017-09-06 22:39:23,FALSE,NA,"905561090301546497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wolfefan",13,TRUE,FALSE,NA,NA
"611","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:39:16,FALSE,NA,"905561063328026624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vmgandjeg1978",97,TRUE,FALSE,NA,NA
"612","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:39:00,FALSE,NA,"905560997422911490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hdz_street",97,TRUE,FALSE,NA,NA
"613","RT @TAMU: Last week, @TAMUyell visited NYC to talk with @SportsCenter, @foxandfriends, &amp; @finebaum about #Harvey relief! https://t.co/jCHq5…",FALSE,0,NA,2017-09-06 22:38:59,FALSE,NA,"905560992184184833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gigdem",21,TRUE,FALSE,NA,NA
"614","RT @davidnguyeng: Praying to all of those in the Caribbean &amp; also praying that #HurricaneIrma doesn't make landfall on Florida. #Harvey was…",FALSE,0,NA,2017-09-06 22:38:56,FALSE,NA,"905560977776803841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","theloniousdev",2,TRUE,FALSE,NA,NA
"615","#texasstrong #notonlyHouston #Harvey #2017<U+2764><U+FE0F> @ House of Gore https://t.co/eWnYzGl5w0",FALSE,0,NA,2017-09-06 22:38:45,FALSE,NA,"905560933107474432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","missangieifuplz",0,FALSE,FALSE,"-95.41811093","29.04288519"
"616","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:38:42,FALSE,NA,"905560918481874945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jbukowitz",97,TRUE,FALSE,NA,NA
"617","RT @HoustonHealth: Disinfect all toys that were in contact with #Harvey floodwaters before letting kids play. Here is how https://t.co/ZKAD…",FALSE,0,NA,2017-09-06 22:38:38,FALSE,NA,"905560904300982273",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ChrisBellSISD",17,TRUE,FALSE,NA,NA
"618","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 22:38:32,FALSE,NA,"905560877704904705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClarissaLogan15",95,TRUE,FALSE,NA,NA
"619","RT @KaitlinMcCulley: Keisha Williams would have turned 33 Saturday. She died in #Harvey flood waters near her Woodforest apt #ABC13 https:/…",FALSE,0,NA,2017-09-06 22:38:29,FALSE,NA,"905560863574155265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mchoneysb",422,TRUE,FALSE,NA,NA
"620","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:38:25,FALSE,NA,"905560848793571328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sweetnlow0777",97,TRUE,FALSE,NA,NA
"621","RT @TexasTribune: As classes resume at @UHouston, students, faculty and staff are finding ways to help each other after #Harvey: https://t.…",FALSE,0,NA,2017-09-06 22:38:00,FALSE,NA,"905560743009026053",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ChrisBellSISD",3,TRUE,FALSE,NA,NA
"622","RT @KPRC2: Rosenberg couple saves home from #Harvey floods by using Aqua Dam. Details, more pics-&gt;https://t.co/CTqXEqz2yf #KPRC2 #HoustonSt…",FALSE,0,NA,2017-09-06 22:38:00,FALSE,NA,"905560742346321920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hayden_cade16",332,TRUE,FALSE,NA,NA
"623","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 22:37:51,FALSE,NA,"905560704094232576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mike21756",149,TRUE,FALSE,NA,NA
"624","RT @NickABC13: 6pm on @abc13houston meet Bill Fly. The 99 year-old WWII vet who lost his home during #Harvey but is making a comeback thank…",FALSE,0,NA,2017-09-06 22:37:48,FALSE,NA,"905560694564823041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snmc_",32,TRUE,FALSE,NA,NA
"625","RT @ReadyHarris: FROM @TxDOT and @HCTRA |  Workng Together to Restore West Houston Mobility #Harvey https://t.co/WTdxqqsfrk https://t.co/Po…",FALSE,0,NA,2017-09-06 22:37:41,FALSE,NA,"905560666261610496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMEalerts",13,TRUE,FALSE,NA,NA
"626","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 22:37:41,FALSE,NA,"905560663875080196",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MizzOT63",95,TRUE,FALSE,NA,NA
"627","Family seeks answers after city employee disappears without a trace during #Harvey https://t.co/4ksciUU0Ob",FALSE,0,NA,2017-09-06 22:37:32,FALSE,NA,"905560626319290368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaryHuls_TX",0,FALSE,FALSE,NA,NA
"628","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 22:37:30,FALSE,NA,"905560618454921218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jbrian314",149,TRUE,FALSE,NA,NA
"629","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 22:37:29,FALSE,NA,"905560615787384832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Deee_Man",95,TRUE,FALSE,NA,NA
"630","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 22:37:25,FALSE,NA,"905560595247890438",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A_galaxyy",95,TRUE,FALSE,NA,NA
"631","RT @HoustonISD: Former Second Lady Dr. Jill Biden is w/ @SavetheChildren @ Forest Brook MS to see how #Harvey impacted the school community…",FALSE,0,NA,2017-09-06 22:37:14,FALSE,NA,"905560550108782594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EsquivelBMS",30,TRUE,FALSE,NA,NA
"632","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:37:12,FALSE,NA,"905560542127026177",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Andrew_GVN",97,TRUE,FALSE,NA,NA
"633","RT @UHouston: Having transportation issues after #Harvey ruined your ride? Waze Carpool is now offering free carpools in Houston <ed><U+00A0><U+00BD><ed><U+00BA><U+0097>https://t…",FALSE,0,NA,2017-09-06 22:37:08,FALSE,NA,"905560527358832641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dianac70",55,TRUE,FALSE,NA,NA
"634","RT @NickABC13: 6pm on @abc13houston meet Bill Fly. The 99 year-old WWII vet who lost his home during #Harvey but is making a comeback thank…",FALSE,0,NA,2017-09-06 22:37:08,FALSE,NA,"905560524250865665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MIKESMI94219306",32,TRUE,FALSE,NA,NA
"635","RT @HoustonChron: Your commute will be a mess their morning, and for some time to come. https://t.co/dKOIVhjw5e #harvey #houtraffic #hounew…",FALSE,0,NA,2017-09-06 22:36:56,FALSE,NA,"905560476876128257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LanguageSurfer",25,TRUE,FALSE,NA,NA
"636","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 22:36:52,FALSE,NA,"905560457926324230",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realguruwrestle",149,TRUE,FALSE,NA,NA
"637","RT @BookerT5x: Doing a very special live show in Los Angeles to benefit those affected by #Harvey. Please join me and support! Tix: https:/…",FALSE,0,NA,2017-09-06 22:36:42,FALSE,NA,"905560415161212930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TanaziaE",149,TRUE,FALSE,NA,NA
"638","Hurricane #Harvey: Stag Provisions’ Flea Market to benefit relief fund https://t.co/73h0WTnWFz https://t.co/B1vHK3b0CG",FALSE,4,NA,2017-09-06 22:36:36,FALSE,NA,"905560393468313600",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","austin360",2,FALSE,FALSE,NA,NA
"639","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:36:36,FALSE,NA,"905560390582628356",NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","Damey07",97,TRUE,FALSE,NA,NA
"640","RT @PoojaOnTV: Wondering why you're stuck I traffic?  So, this is Beltway 8 at Boheme... #abc13 #Harvey https://t.co/w50qcpe5jF",FALSE,0,NA,2017-09-06 22:36:21,FALSE,NA,"905560330058833920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chellyisjelly",95,TRUE,FALSE,NA,NA
"641","RT @KPRC2: Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood #Harvey https:…",FALSE,0,NA,2017-09-06 22:36:19,FALSE,NA,"905560320860594176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meobella",97,TRUE,FALSE,NA,NA
"642","RT @TexasSouthern: Thank you @Boporter16Bo for honoring our First Responders for their work during #Harvey keeping our students and campus…",FALSE,0,NA,2017-09-06 22:36:18,FALSE,NA,"905560315961729025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TxSU_Admissions",4,TRUE,FALSE,NA,NA
"643","RT @theadvocatebr: The #CajunNavy is on its way to Houston to help with #Harvey recovery. Read about the group's past heroics here: https:/…",FALSE,0,NA,2017-09-06 22:36:16,FALSE,NA,"905560308109987841",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","psmccusker",174,TRUE,FALSE,NA,NA
"644","RT @RepGeneGreen: If you have questions about #Harvey disaster recovery or insurance claims, please visit my website for more info: https:/…",FALSE,0,NA,2017-09-06 22:36:01,FALSE,NA,"905560244964745217",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","JawnRedcorn",3,TRUE,FALSE,NA,NA
"645","RT @KaitlinMcCulley: Keisha Williams would have turned 33 Saturday. She died in #Harvey flood waters near her Woodforest apt #ABC13 https:/…",FALSE,0,NA,2017-09-06 22:35:59,FALSE,NA,"905560234848002050",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CiCi__Says",422,TRUE,FALSE,NA,NA
"646","Crews begin pumping water from flooded Beltway 8 West. Story and photos --&gt; https://t.co/Tf9RSsOXxK #HoustonFlood… https://t.co/MS3YQcmdeh",FALSE,142,NA,2017-09-06 22:35:53,TRUE,NA,"905560210336604161",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","KPRC2",97,FALSE,FALSE,NA,NA
"647","RT @EntergyTX: Sept. 6: Here's our 5 p.m. update on #Harvey restoration in #Texas. #HurricaneHarvey https://t.co/o6Lcz9RKSd https://t.co/cA…",FALSE,0,NA,2017-09-06 22:35:49,FALSE,NA,"905560195199373314",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Edison_Electric",4,TRUE,FALSE,NA,NA
"648","RT @Schrader_Adam: @PolkCoSheriff Additionally look at #Harvey as a case study  https://t.co/WkUC9nMIvt",FALSE,0,NA,2017-09-06 22:35:48,FALSE,NA,"905560191764135936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brocepher",169,TRUE,FALSE,NA,NA
